level_0,index,YEAR,Trial,TRIAL_SHORT,Location,LOC_SHORT,Trt,Reps,Plots,SAMPLING,TRIAL_CODE,Trt1,Rep1,Plot,LABEL
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,34,2,234,TP-HUT.O-22-HI-234
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,35,2,235,TP-HUT.O-22-HI-235
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,36,2,236,TP-HUT.O-22-HI-236
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,37,2,237,TP-HUT.O-22-HI-237
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,38,2,238,TP-HUT.O-22-HI-238
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,39,2,239,TP-HUT.O-22-HI-239
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,40,2,240,TP-HUT.O-22-HI-240
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,41,2,241,TP-HUT.O-22-HI-241
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,42,2,242,TP-HUT.O-22-HI-242
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,43,2,243,TP-HUT.O-22-HI-243
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,44,2,244,TP-HUT.O-22-HI-244
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,45,2,245,TP-HUT.O-22-HI-245
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,46,2,246,TP-HUT.O-22-HI-246
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,47,2,247,TP-HUT.O-22-HI-247
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,48,2,248,TP-HUT.O-22-HI-248
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,49,2,249,TP-HUT.O-22-HI-249
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,50,2,250,TP-HUT.O-22-HI-250
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,1,3,301,TP-HUT.O-22-HI-301
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,2,3,302,TP-HUT.O-22-HI-302
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,3,3,303,TP-HUT.O-22-HI-303
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,4,3,304,TP-HUT.O-22-HI-304
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,5,3,305,TP-HUT.O-22-HI-305
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,6,3,306,TP-HUT.O-22-HI-306
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,7,3,307,TP-HUT.O-22-HI-307
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,8,3,308,TP-HUT.O-22-HI-308
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,9,3,309,TP-HUT.O-22-HI-309
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,10,3,310,TP-HUT.O-22-HI-310
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,11,3,311,TP-HUT.O-22-HI-311
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,12,3,312,TP-HUT.O-22-HI-312
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,13,3,313,TP-HUT.O-22-HI-313
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,14,3,314,TP-HUT.O-22-HI-314
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,15,3,315,TP-HUT.O-22-HI-315
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,16,3,316,TP-HUT.O-22-HI-316
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,17,3,317,TP-HUT.O-22-HI-317
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,18,3,318,TP-HUT.O-22-HI-318
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,19,3,319,TP-HUT.O-22-HI-319
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,20,3,320,TP-HUT.O-22-HI-320
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,21,3,321,TP-HUT.O-22-HI-321
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,22,3,322,TP-HUT.O-22-HI-322
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,23,3,323,TP-HUT.O-22-HI-323
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,24,3,324,TP-HUT.O-22-HI-324
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,25,3,325,TP-HUT.O-22-HI-325
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,26,3,326,TP-HUT.O-22-HI-326
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,27,3,327,TP-HUT.O-22-HI-327
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,28,3,328,TP-HUT.O-22-HI-328
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,29,3,329,TP-HUT.O-22-HI-329
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,30,3,330,TP-HUT.O-22-HI-330
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,31,3,331,TP-HUT.O-22-HI-331
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,32,3,332,TP-HUT.O-22-HI-332
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,33,3,333,TP-HUT.O-22-HI-333
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,34,3,334,TP-HUT.O-22-HI-334
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,35,3,335,TP-HUT.O-22-HI-335
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,36,3,336,TP-HUT.O-22-HI-336
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,37,3,337,TP-HUT.O-22-HI-337
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,38,3,338,TP-HUT.O-22-HI-338
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,39,3,339,TP-HUT.O-22-HI-339
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,40,3,340,TP-HUT.O-22-HI-340
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,41,3,341,TP-HUT.O-22-HI-341
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,42,3,342,TP-HUT.O-22-HI-342
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,43,3,343,TP-HUT.O-22-HI-343
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,44,3,344,TP-HUT.O-22-HI-344
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,45,3,345,TP-HUT.O-22-HI-345
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,46,3,346,TP-HUT.O-22-HI-346
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,47,3,347,TP-HUT.O-22-HI-347
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,48,3,348,TP-HUT.O-22-HI-348
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,49,3,349,TP-HUT.O-22-HI-349
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,50,3,350,TP-HUT.O-22-HI-350
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,1,4,401,TP-HUT.O-22-HI-401
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,2,4,402,TP-HUT.O-22-HI-402
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,3,4,403,TP-HUT.O-22-HI-403
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,4,4,404,TP-HUT.O-22-HI-404
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,5,4,405,TP-HUT.O-22-HI-405
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,6,4,406,TP-HUT.O-22-HI-406
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,7,4,407,TP-HUT.O-22-HI-407
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,8,4,408,TP-HUT.O-22-HI-408
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,9,4,409,TP-HUT.O-22-HI-409
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,10,4,410,TP-HUT.O-22-HI-410
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,11,4,411,TP-HUT.O-22-HI-411
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,12,4,412,TP-HUT.O-22-HI-412
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,13,4,413,TP-HUT.O-22-HI-413
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,14,4,414,TP-HUT.O-22-HI-414
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,15,4,415,TP-HUT.O-22-HI-415
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,16,4,416,TP-HUT.O-22-HI-416
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,17,4,417,TP-HUT.O-22-HI-417
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,18,4,418,TP-HUT.O-22-HI-418
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,19,4,419,TP-HUT.O-22-HI-419
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,20,4,420,TP-HUT.O-22-HI-420
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,21,4,421,TP-HUT.O-22-HI-421
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,22,4,422,TP-HUT.O-22-HI-422
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,23,4,423,TP-HUT.O-22-HI-423
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,24,4,424,TP-HUT.O-22-HI-424
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,25,4,425,TP-HUT.O-22-HI-425
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,26,4,426,TP-HUT.O-22-HI-426
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,27,4,427,TP-HUT.O-22-HI-427
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,28,4,428,TP-HUT.O-22-HI-428
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,29,4,429,TP-HUT.O-22-HI-429
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,30,4,430,TP-HUT.O-22-HI-430
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,31,4,431,TP-HUT.O-22-HI-431
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,32,4,432,TP-HUT.O-22-HI-432
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,33,4,433,TP-HUT.O-22-HI-433
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,34,4,434,TP-HUT.O-22-HI-434
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,35,4,435,TP-HUT.O-22-HI-435
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,36,4,436,TP-HUT.O-22-HI-436
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,37,4,437,TP-HUT.O-22-HI-437
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,38,4,438,TP-HUT.O-22-HI-438
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,39,4,439,TP-HUT.O-22-HI-439
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,40,4,440,TP-HUT.O-22-HI-440
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,41,4,441,TP-HUT.O-22-HI-441
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,42,4,442,TP-HUT.O-22-HI-442
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,43,4,443,TP-HUT.O-22-HI-443
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,44,4,444,TP-HUT.O-22-HI-444
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,45,4,445,TP-HUT.O-22-HI-445
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,46,4,446,TP-HUT.O-22-HI-446
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,47,4,447,TP-HUT.O-22-HI-447
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,48,4,448,TP-HUT.O-22-HI-448
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,49,4,449,TP-HUT.O-22-HI-449
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,HI,17,50,4,450,TP-HUT.O-22-HI-450
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,1,1,101,TP-HUT.O-22-CB-101
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,2,1,102,TP-HUT.O-22-CB-102
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,3,1,103,TP-HUT.O-22-CB-103
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,4,1,104,TP-HUT.O-22-CB-104
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,5,1,105,TP-HUT.O-22-CB-105
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,6,1,106,TP-HUT.O-22-CB-106
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,7,1,107,TP-HUT.O-22-CB-107
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,8,1,108,TP-HUT.O-22-CB-108
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,9,1,109,TP-HUT.O-22-CB-109
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,10,1,110,TP-HUT.O-22-CB-110
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,11,1,111,TP-HUT.O-22-CB-111
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,12,1,112,TP-HUT.O-22-CB-112
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,13,1,113,TP-HUT.O-22-CB-113
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,14,1,114,TP-HUT.O-22-CB-114
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,15,1,115,TP-HUT.O-22-CB-115
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,16,1,116,TP-HUT.O-22-CB-116
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,17,1,117,TP-HUT.O-22-CB-117
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,18,1,118,TP-HUT.O-22-CB-118
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,19,1,119,TP-HUT.O-22-CB-119
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,20,1,120,TP-HUT.O-22-CB-120
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,21,1,121,TP-HUT.O-22-CB-121
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,22,1,122,TP-HUT.O-22-CB-122
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,23,1,123,TP-HUT.O-22-CB-123
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,24,1,124,TP-HUT.O-22-CB-124
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,25,1,125,TP-HUT.O-22-CB-125
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,26,1,126,TP-HUT.O-22-CB-126
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,27,1,127,TP-HUT.O-22-CB-127
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,28,1,128,TP-HUT.O-22-CB-128
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,29,1,129,TP-HUT.O-22-CB-129
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,30,1,130,TP-HUT.O-22-CB-130
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,31,1,131,TP-HUT.O-22-CB-131
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,32,1,132,TP-HUT.O-22-CB-132
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,33,1,133,TP-HUT.O-22-CB-133
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,34,1,134,TP-HUT.O-22-CB-134
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,35,1,135,TP-HUT.O-22-CB-135
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,36,1,136,TP-HUT.O-22-CB-136
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,37,1,137,TP-HUT.O-22-CB-137
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,38,1,138,TP-HUT.O-22-CB-138
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,39,1,139,TP-HUT.O-22-CB-139
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,40,1,140,TP-HUT.O-22-CB-140
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,41,1,141,TP-HUT.O-22-CB-141
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,42,1,142,TP-HUT.O-22-CB-142
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,43,1,143,TP-HUT.O-22-CB-143
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,44,1,144,TP-HUT.O-22-CB-144
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,45,1,145,TP-HUT.O-22-CB-145
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,46,1,146,TP-HUT.O-22-CB-146
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,47,1,147,TP-HUT.O-22-CB-147
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,48,1,148,TP-HUT.O-22-CB-148
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,49,1,149,TP-HUT.O-22-CB-149
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,50,1,150,TP-HUT.O-22-CB-150
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,1,2,201,TP-HUT.O-22-CB-201
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,2,2,202,TP-HUT.O-22-CB-202
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,3,2,203,TP-HUT.O-22-CB-203
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,4,2,204,TP-HUT.O-22-CB-204
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,5,2,205,TP-HUT.O-22-CB-205
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,6,2,206,TP-HUT.O-22-CB-206
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,7,2,207,TP-HUT.O-22-CB-207
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,8,2,208,TP-HUT.O-22-CB-208
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,9,2,209,TP-HUT.O-22-CB-209
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,10,2,210,TP-HUT.O-22-CB-210
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,11,2,211,TP-HUT.O-22-CB-211
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,12,2,212,TP-HUT.O-22-CB-212
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,13,2,213,TP-HUT.O-22-CB-213
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,14,2,214,TP-HUT.O-22-CB-214
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,15,2,215,TP-HUT.O-22-CB-215
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,16,2,216,TP-HUT.O-22-CB-216
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,17,2,217,TP-HUT.O-22-CB-217
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,18,2,218,TP-HUT.O-22-CB-218
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,19,2,219,TP-HUT.O-22-CB-219
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,20,2,220,TP-HUT.O-22-CB-220
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,21,2,221,TP-HUT.O-22-CB-221
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,22,2,222,TP-HUT.O-22-CB-222
59,61,22,Tillering Plasticity,TP,Hutchinson Optimum,HUT.O,50.0,4.0,200,CB,17,23,2,223,TP-HUT.O-22-CB-223
